id,title,original_title,overview,genre_ids,language,rating,poster,type,release_date,author
/works/OL80761W,Scorpia,,"Scorpia is a book involving Juvenile fiction, Spies, Orphans, Terrorism, Fiction.","['Juvenile fiction', 'Spies', 'Orphans']",en,4.076923,https://covers.openlibrary.org/b/id/9285749-M.jpg,book,2004,Anthony Horowitz
/works/OL14871228W,The Adventures of Captain Underpants,,"The Adventures of Captain Underpants is a book involving Humorous stories, School principals, Cartoons and comics, Heroes, Fiction.","['Humorous stories', 'School principals', 'Cartoons and comics']",en,4.2686567,https://covers.openlibrary.org/b/id/12625278-M.jpg,book,1997,Dav Pilkey
/works/OL1948670W,Five Go Adventuring Again,,"Five Go Adventuring Again is a book involving Large type books, Famous Five (Fictitious characters), Juvenile fiction, Adventure stories, Thieves.","['Large type books', 'Famous Five (Fictitious characters)', 'Juvenile fiction']",en,4.909091,https://covers.openlibrary.org/b/id/14601324-M.jpg,book,1943,Enid Blyton
/works/OL3348011W,Kitchen Confidential,,"Kitchen Confidential is a book involving Cooks, Cocineros, History, New York Times bestseller, Biografía.","['Cooks', 'Cocineros', 'History']",en,4.056604,https://covers.openlibrary.org/b/id/843879-M.jpg,book,2000,Anthony Bourdain
/works/OL262358W,The Complete Life and Adventures of Santa Claus,,"The Complete Life and Adventures of Santa Claus is a book involving Fantasy, Fiction, Juvenile Fiction, Science Fiction & Fantasy, Classic Literature.","['Fantasy', 'Fiction', 'Juvenile Fiction']",en,4.25,https://covers.openlibrary.org/b/id/1979059-M.jpg,book,1902,L. Frank Baum
/works/OL119436W,The Amazing Adventures of Kavalier & Clay,,"The Amazing Adventures of Kavalier & Clay is a book involving American Humorous stories, Arte de escribir, Artists, Artists in fiction, Authorship.","['American Humorous stories', 'Arte de escribir', 'Artists']",en,4.275862,https://covers.openlibrary.org/b/id/12745205-M.jpg,book,1957,Michael Chabon
/works/OL486967W,The Princess Bride,,"The Princess Bride is a book involving Castles, Fiction, Princesses, Good and evil, Princes.","['Castles', 'Fiction', 'Princesses']",en,4.244898,https://covers.openlibrary.org/b/id/9284881-M.jpg,book,1973,William Goldman
/works/OL465748W,Business adventures,,"Business adventures is a book involving Businessmen, Businesspeople, Case studies, Corporations, Finance.","['Businessmen', 'Businesspeople', 'Case studies']",en,3.6666667,https://covers.openlibrary.org/b/id/8231778-M.jpg,book,1969,John Brooks
/works/OL45089W,Robinson Crusoe,,"Robinson Crusoe is a book involving Crusoe, robinson (fictitious character), fiction, British and irish fiction (fictional works by one author), Survival, Fiction, Dans la littérature.","['Crusoe, robinson (fictitious character), fiction', 'British and irish fiction (fictional works by one author)', 'Survival']",en,3.92,https://covers.openlibrary.org/b/id/368541-M.jpg,book,1686,"Daniel Defoe, J. J. Grandville"
/works/OL84778W,Point Blanc,,"Point Blanc is a book involving Young Adult Fiction, Orphans, Spies, Cloning, Schools.","['Young Adult Fiction', 'Orphans', 'Spies']",en,4.3333335,https://covers.openlibrary.org/b/id/259930-M.jpg,book,2001,Anthony Horowitz
/works/OL1948161W,The Island of Adventure,,"The Island of Adventure is a book involving Children's stories, Islands, Juvenile fiction, Abandoned mines, Tunnels.","[""Children's stories"", 'Islands', 'Juvenile fiction']",en,3.6666667,https://covers.openlibrary.org/b/id/14596605-M.jpg,book,1944,Enid Blyton
/works/OL514629W,"""Surely You're Joking, Mr. Feynman""",,"""Surely You're Joking, Mr. Feynman"" is a book involving Anecdotes, Anecdotes, facetiae, satire, Art, Biography, Humor.","['Anecdotes', 'Anecdotes, facetiae, satire', 'Art']",en,4.205357,https://covers.openlibrary.org/b/id/9274698-M.jpg,book,1984,"Richard Phillips Feynman, Ralph Leighton"
/works/OL8032395W,Passionate Adventure,,"Passionate Adventure is a book involving Fiction, general.","['Fiction, general']",en,3.875,https://covers.openlibrary.org/b/id/9776208-M.jpg,book,1993,Karen Van Der Zee
/works/OL84774W,Skeleton Key,,"Skeleton Key is a book involving Mystery, Spies in fiction, Terrorism in fiction, Terrorism, Orphans.","['Mystery', 'Spies in fiction', 'Terrorism in fiction']",en,4.04,https://covers.openlibrary.org/b/id/6402129-M.jpg,book,1999,Anthony Horowitz
/works/OL84925W,Sahara,,"Sahara is a book involving Pitt, Dirk (Personaje literario), Open Library Staff Picks, Dirk Pitt (Fictitious character), Contaminación, Fiction.","['Pitt, Dirk (Personaje literario)', 'Open Library Staff Picks', 'Dirk Pitt (Fictitious character)']",en,4.4375,https://covers.openlibrary.org/b/id/6903541-M.jpg,book,1982,Clive Cussler
/works/OL80763W,Stormbreaker,,"Stormbreaker is a book involving Juvenile Fiction, Fiction, Children's fiction, Spies, fiction, Orphans, fiction.","['Juvenile Fiction', 'Fiction', ""Children's fiction""]",en,3.9189188,https://covers.openlibrary.org/b/id/5081706-M.jpg,book,2000,Anthony Horowitz
/works/OL1527356W,Le avventure di Pinocchio,,"Le avventure di Pinocchio is a book involving Fantasy, Puppets, Fiction, Fairy tales, Children's stories, Italian.","['Fantasy', 'Puppets', 'Fiction']",en,3.875,https://covers.openlibrary.org/b/id/8597022-M.jpg,book,1883,Carlo Collodi
/works/OL17453W,She,,"She is a book involving Fiction in English, Adventure and adventurers, Reincarnation, Fiction inEnglish, Allan Quatermain (Fictitious character).","['Fiction in English', 'Adventure and adventurers', 'Reincarnation']",en,3.8333333,https://covers.openlibrary.org/b/id/295537-M.jpg,book,1886,H. Rider Haggard
/works/OL84916W,Cyclops,,"Cyclops is a book involving Cold War, Conspiracies, Open Library Staff Picks, Dirk Pitt (Fictitious character), Fiction.","['Cold War', 'Conspiracies', 'Open Library Staff Picks']",en,4.0457516,https://covers.openlibrary.org/b/id/8231759-M.jpg,book,1986,"Clive Cussler, Oliver Cussler"
/works/OL84766W,Ark Angel,,"Ark Angel is a book involving Spies in fiction, Terrorism in fiction, Adventure and adventurers, Juvenile fiction, Adventure and adventurers in fiction.","['Spies in fiction', 'Terrorism in fiction', 'Adventure and adventurers']",en,4.2,https://covers.openlibrary.org/b/id/260117-M.jpg,book,2005,Anthony Horowitz
/works/OL1948311W,The Castle of Adventure,,"The Castle of Adventure is a book involving Adventure and adventurers, Fiction, Children's stories, Castles, Juvenile fiction.","['Adventure and adventurers', 'Fiction', ""Children's stories""]",en,5.0,https://covers.openlibrary.org/b/id/14596540-M.jpg,book,1946,Enid Blyton
/works/OL262595W,The Adventures of Gerard,,"The Adventures of Gerard is a book involving Fiction, Napoleonic Wars, 1800-1815, France in fiction, Napoleonic Wars, 1800-1815 in fiction, Military History.","['Fiction', 'Napoleonic Wars, 1800-1815', 'France in fiction']",en,3.0,https://covers.openlibrary.org/b/id/8243324-M.jpg,book,1902,Arthur Conan Doyle
/works/OL56903W,Komarr,,"Komarr is a book involving Fiction, Miles Vorkosigan (Fictitious character), Vorkosigan, miles (fictitious character), fiction, Fiction, science fiction, action & adventure, series:vorkosigan_saga.","['Fiction', 'Miles Vorkosigan (Fictitious character)', 'Vorkosigan, miles (fictitious character), fiction']",en,4.1666665,https://covers.openlibrary.org/b/id/1860536-M.jpg,book,1998,Lois McMaster Bujold
/works/OL1948160W,The Circus of Adventure,,"The Circus of Adventure is a book involving Children's stories, Kinderkrimi, Detective and mystery stories, Circus, Juvenile fiction.","[""Children's stories"", 'Kinderkrimi', 'Detective and mystery stories']",en,4.875,https://covers.openlibrary.org/b/id/6817829-M.jpg,book,1952,Enid Blyton
/works/OL62095W,Illusions,,"Illusions is a book involving Adventure stories, Allegories, Fiction, Messiah, faith.","['Adventure stories', 'Allegories', 'Fiction']",en,5.0,https://covers.openlibrary.org/b/id/239238-M.jpg,book,1977,Richard Bach
/works/OL84919W,Treasure,,"Treasure is a book involving Invasions, Dirk Pitt (Fictitious character), Fiction, Treasure troves, Treasure-trove.","['Invasions', 'Dirk Pitt (Fictitious character)', 'Fiction']",en,4.030675,https://covers.openlibrary.org/b/id/8231769-M.jpg,book,1988,"Clive Cussler, Justin Scott"
/works/OL3171083W,"The Lottery, or The Adventures of James Harris",,"The Lottery, or The Adventures of James Harris is a book involving Horror stories, Rites and ceremonies, Fiction, Manners and customs, Villages.","['Horror stories', 'Rites and ceremonies', 'Fiction']",en,4.0833335,https://covers.openlibrary.org/b/id/9272736-M.jpg,book,1949,Shirley Jackson
/works/OL14952358W,Snakehead,,"Snakehead is a book involving Young Adult Fiction, Adventure and adventurers, Juvenile fiction, Alex Rider (Fictitious character), Fiction.","['Young Adult Fiction', 'Adventure and adventurers', 'Juvenile fiction']",en,4.285714,https://covers.openlibrary.org/b/id/1199539-M.jpg,book,2007,Anthony Horowitz
/works/OL12647W,The Viking Adventure,,"The Viking Adventure is a book involving Juvenile fiction, Vikings, Fiction, Children's fiction, Northmen, fiction.","['Juvenile fiction', 'Vikings', 'Fiction']",en,4.6666665,https://covers.openlibrary.org/b/id/6901403-M.jpg,book,1963,Clyde Robert Bulla
/works/OL1948360W,The Valley of Adventure,,"The Valley of Adventure is a book involving Adventure stories, Juvenile fiction, Adventure and adventurers, Fiction, Buried treasure.","['Adventure stories', 'Juvenile fiction', 'Adventure and adventurers']",en,4.8,https://covers.openlibrary.org/b/id/14596582-M.jpg,book,1947,Enid Blyton
/works/OL472416W,The Adventure of the Christmas Pudding,,"The Adventure of the Christmas Pudding is a book involving Fiction, Hercule Poirot (Fictitious character), Jane Marple (Fictitious character), Murder, Mystery.","['Fiction', 'Hercule Poirot (Fictitious character)', 'Jane Marple (Fictitious character)']",en,4.0,https://covers.openlibrary.org/b/id/12855353-M.jpg,book,1960,Agatha Christie
/works/OL514628W,What Do You Care What Other People Think?,,"What Do You Care What Other People Think? is a book involving Anecdotes, Science, Physicists, Biography, Long Now Manual for Civilization.","['Anecdotes', 'Science', 'Physicists']",en,3.862069,https://covers.openlibrary.org/b/id/1468422-M.jpg,book,1988,"Richard Phillips Feynman, Ralph Leighton"
/works/OL29743214W,Dream Psychology,,"Dream Psychology is a book involving Psychology, psychoanalysis, dreams, dream interpretation, unconscious mind.","['Psychology', 'psychoanalysis', 'dreams']",en,4.3333335,https://covers.openlibrary.org/b/id/13180633-M.jpg,book,2017,Sigmund Freud
/works/OL30150379W,Dark Psychology,,"Dark Psychology is a book involving Psychology, Human behavior, Manipulation, Persuasion, Mind control.","['Psychology', 'Human behavior', 'Manipulation']",en,4.105263,https://covers.openlibrary.org/b/id/13262384-M.jpg,book,2017,Modern Psychology Publishing
/works/OL2651233W,Educational psychology,,"Educational psychology is a book involving Educational psychology, Textbooks, Manuels, Psychology textbooks, Humanities textbooks.","['Educational psychology', 'Textbooks', 'Manuels']",en,3.3076923,https://covers.openlibrary.org/b/id/137962-M.jpg,book,1987,"Anita Woolfolk Hoy, Philip H. Winne"
/works/OL278571W,Flow,,"Flow is a book involving Nonfiction, Psychology, Lebensfreude, Flow-Erlebnis, Attention.","['Nonfiction', 'Psychology', 'Lebensfreude']",en,4.0,https://covers.openlibrary.org/b/id/11041932-M.jpg,book,1990,Mihaly Csikszentmihalyi
/works/OL90044W,Psychology,,"Psychology is a book involving Psychology, Textbooks, Psychology textbooks, Psychologie, Humanities textbooks.","['Psychology', 'Textbooks', 'Psychology textbooks']",en,4.352941,https://covers.openlibrary.org/b/id/363719-M.jpg,book,1989,Wayne Weiten
/works/OL2680118W,Abnormal Psychology,,"Abnormal Psychology is a book involving Psychopathology, Psychopathologie, Psychology textbooks, Psicopatología, Textbooks.","['Psychopathology', 'Psychopathologie', 'Psychology textbooks']",en,4.352941,https://covers.openlibrary.org/b/id/301725-M.jpg,book,1974,"Gerald C. Davison, John M. Neale"
/works/OL21640039W,The Psychology of Money,,"The Psychology of Money is a book involving Money, Consumption (Economics), Quality of life, Attitude change, Accounting.","['Money', 'Consumption (Economics)', 'Quality of life']",en,4.002439,https://covers.openlibrary.org/b/id/10389354-M.jpg,book,2020,Morgan Housel
/works/OL3902892W,Influence,,"Influence is a book involving Compliance, Influence (Psychology), Nonfiction, Persuasion (Psychology), Self-Improvement.","['Compliance', 'Influence (Psychology)', 'Nonfiction']",en,3.8656716,https://covers.openlibrary.org/b/id/431011-M.jpg,book,1983,Robert B. Cialdini
/works/OL2661659W,Psychology,,"Psychology is a book involving Psychology, Textbooks, Psychology textbooks, Psychologie, Humanities textbooks.","['Psychology', 'Textbooks', 'Psychology textbooks']",en,4.1764708,https://covers.openlibrary.org/b/id/1146622-M.jpg,book,1977,Robert A. Baron
/works/OL3282884W,Publication Manual of the American Psycological Association,,"Publication Manual of the American Psycological Association is a book involving Technical writing, Communication in psychology, Documentacao, Psychology, Handbooks, manuals.","['Technical writing', 'Communication in psychology', 'Documentacao']",en,3.6,https://covers.openlibrary.org/b/id/14302544-M.jpg,book,1952,"American Psychological Association., American Psychological Association"
/works/OL103858W,The world of psychology,,"The world of psychology is a book involving Psychology, Textbooks, Psychology textbooks, Psychologie, Humanities textbooks.","['Psychology', 'Textbooks', 'Psychology textbooks']",en,3.375,https://covers.openlibrary.org/b/id/15170540-M.jpg,book,1992,"Samuel E. Wood, Ellen Green Wood"
/works/OL2780331W,The psychology of money,,"The psychology of money is a book involving Psychological aspects of Money, Textbooks, Money, Psychology textbooks, Monnaie.","['Psychological aspects of Money', 'Textbooks', 'Money']",en,4.090909,https://covers.openlibrary.org/b/id/6694177-M.jpg,book,1991,Henry Clay Lindgren
/works/OL15844725W,Psychology,,"Psychology is a book involving Textbooks, Psychologie, Psychology, Psicologia, Detective and mystery stories.","['Textbooks', 'Psychologie', 'Psychology']",en,4.6,https://covers.openlibrary.org/b/id/6807843-M.jpg,book,1987,"Carole Wade, Carol Tavris"
